trajectory_id,time_step,S,I,R
22,56,0,1,66
22,57,0,1,66
22,58,0,0,67
22,59,0,0,67
22,60,0,0,67
23,0,65,1,0
23,1,64,2,0
23,2,64,2,0
23,3,63,3,0
23,4,62,4,0
23,5,59,7,0
23,6,55,11,0
23,7,52,13,1
23,8,47,16,3
23,9,40,21,5
23,10,35,22,9
23,11,31,24,11
23,12,26,28,12
23,13,17,34,15
23,14,14,31,21
23,15,10,33,23
23,16,8,31,27
23,17,8,28,30
23,18,8,23,35
23,19,8,21,37
23,20,5,22,39
23,21,5,19,42
23,22,5,18,43
23,23,5,17,44
23,24,5,16,45
23,25,4,12,50
23,26,4,12,50
23,27,3,10,53
23,28,3,8,55
23,29,3,7,56
23,30,3,7,56
23,31,3,6,57
23,32,3,5,58
23,33,3,4,59
23,34,3,4,59
23,35,3,4,59
23,36,3,4,59
23,37,3,4,59
23,38,3,4,59
23,39,2,5,59
23,40,2,5,59
23,41,2,5,59
23,42,2,5,59
23,43,2,4,60
23,44,2,4,60
23,45,2,3,61
23,46,2,3,61
23,47,2,3,61
23,48,2,3,61
23,49,2,3,61
23,50,2,3,61
23,51,2,3,61
23,52,2,3,61
23,53,2,3,61
23,54,2,2,62
23,55,2,2,62
23,56,2,2,62
23,57,2,2,62
23,58,2,1,63
23,59,2,1,63
23,60,2,1,63
24,0,63,1,0
24,1,62,2,0
24,2,61,2,1
24,3,59,4,1
24,4,59,3,2
24,5,59,3,2
24,6,59,3,2
24,7,58,4,2
24,8,55,7,2
24,9,51,10,3
24,10,49,10,5
24,11,48,11,5
24,12,43,14,7
24,13,36,20,8
24,14,31,23,10
24,15,28,24,12
24,16,23,27,14
24,17,19,29,16
24,18,13,31,20
24,19,9,32,23
24,20,8,32,24
24,21,5,31,28
24,22,5,26,33
24,23,4,27,33
24,24,3,26,35
24,25,2,23,39
24,26,2,19,43
24,27,2,18,44
24,28,2,16,46
24,29,2,16,46
24,30,2,15,47
24,31,2,13,49
24,32,2,13,49
24,33,2,12,50
24,34,1,11,52
24,35,1,10,53
24,36,1,9,54
24,37,1,8,55
24,38,1,7,56
24,39,1,7,56
24,40,1,6,57
24,41,1,6,57
24,42,1,6,57
24,43,0,7,57
24,44,0,6,58
24,45,0,6,58
24,46,0,5,59
24,47,0,4,60
24,48,0,2,62
24,49,0,2,62
24,50,0,1,63
24,51,0,1,63
24,52,0,1,63
24,53,0,1,63
24,54,0,1,63
24,55,0,1,63
24,56,0,1,63
24,57,0,1,63
24,58,0,1,63
24,59,0,0,64
24,60,0,0,64
25,0,53,5,0
25,1,47,11,0
25,2,41,16,1
25,3,37,19,2
25,4,32,21,5
25,5,26,25,7
25,6,19,27,12
25,7,16,26,16
25,8,11,27,20
25,9,10,23,25
25,10,8,24,26
25,11,6,25,27
25,12,4,25,29
25,13,4,21,33
25,14,3,21,34
25,15,2,19,37
25,16,2,17,39
25,17,2,16,40
25,18,1,14,43
25,19,1,13,44
25,20,1,12,45
25,21,1,10,47
25,22,1,9,48
25,23,1,9,48
25,24,1,7,50
25,25,1,6,51
25,26,1,6,51
25,27,1,6,51
25,28,1,4,53
25,29,1,3,54
25,30,1,3,54
25,31,1,3,54
25,32,1,3,54
25,33,1,3,54
25,34,1,2,55
25,35,1,2,55
25,36,1,2,55
25,37,1,2,55
25,38,1,2,55
25,39,1,1,56
25,40,1,1,56
25,41,1,1,56
25,42,1,0,57
25,43,1,0,57
25,44,1,0,57
25,45,1,0,57
25,46,1,0,57
25,47,1,0,57
25,48,1,0,57
25,49,1,0,57
25,50,1,0,57
25,51,1,0,57
25,52,1,0,57
25,53,1,0,57
25,54,1,0,57
25,55,1,0,57
25,56,1,0,57
25,57,1,0,57
25,58,1,0,57
25,59,1,0,57
25,60,1,0,57
26,0,73,2,0
26,1,70,5,0
26,2,70,5,0
26,3,66,9,0
26,4,63,11,1
26,5,57,17,1
26,6,50,22,3
26,7,42,29,4
26,8,28,42,5
26,9,24,42,9
26,10,17,45,13
26,11,14,42,19
26,12,11,36,28
26,13,7,36,32
26,14,6,35,34
26,15,5,34,36
26,16,4,31,40
26,17,4,28,43
26,18,1,24,50
26,19,1,22,52
26,20,1,18,56
26,21,1,15,59
26,22,1,13,61
26,23,1,11,63
26,24,1,9,65
26,25,1,7,67
26,26,1,7,67
26,27,1,6,68
26,28,1,5,69
26,29,1,5,69
26,30,1,5,69
26,31,1,4,70
26,32,1,4,70
26,33,1,4,70
26,34,1,3,71
26,35,1,3,71
26,36,1,2,72
26,37,1,2,72
26,38,1,2,72
26,39,1,2,72
26,40,1,2,72
26,41,1,2,72
26,42,1,1,73
26,43,1,1,73
26,44,1,0,74
26,45,1,0,74
26,46,1,0,74
26,47,1,0,74
26,48,1,0,74
26,49,1,0,74
26,50,1,0,74
26,51,1,0,74
26,52,1,0,74
26,53,1,0,74
26,54,1,0,74
26,55,1,0,74
26,56,1,0,74
26,57,1,0,74
26,58,1,0,74
26,59,1,0,74
26,60,1,0,74
27,0,79,3,0
27,1,79,3,0
27,2,78,4,0
27,3,76,5,1
27,4,74,7,1
27,5,72,9,1
27,6,68,11,3
27,7,64,14,4
27,8,59,17,6
27,9,53,22,7
27,10,44,27,11
27,11,34,35,13
27,12,29,38,15
27,13,24,39,19
27,14,22,37,23
27,15,17,36,29
27,16,15,34,33
27,17,10,33,39
27,18,9,32,41
27,19,7,31,44
27,20,4,34,44
27,21,2,33,47
27,22,2,28,52
27,23,2,24,56
27,24,2,22,58
27,25,2,21,59
27,26,2,20,60
27,27,2,18,62
27,28,2,14,66
27,29,2,12,68
27,30,2,8,72
27,31,2,6,74
27,32,2,5,75
27,33,2,4,76
27,34,2,4,76
27,35,2,3,77
27,36,2,3,77
27,37,2,3,77
27,38,2,2,78
27,39,2,1,79
27,40,2,1,79
27,41,2,1,79
27,42,2,1,79
27,43,2,1,79
27,44,2,1,79
27,45,2,1,79
27,46,2,1,79
27,47,2,1,79
27,48,2,1,79
27,49,2,1,79
27,50,2,1,79
27,51,2,1,79
27,52,1,2,79
27,53,1,2,79
27,54,1,2,79
27,55,1,2,79
27,56,1,2,79
27,57,1,2,79
27,58,1,2,79
27,59,1,2,79
27,60,1,2,79
28,0,70,5,0
28,1,69,6,0
28,2,66,8,1
28,3,62,10,3
28,4,59,12,4
28,5,50,20,5
28,6,45,22,8
28,7,39,25,11
28,8,33,28,14
28,9,29,30,16
28,10,23,33,19
28,11,21,30,24
28,12,19,30,26
28,13,18,28,29
28,14,13,31,31
28,15,12,31,32
28,16,9,33,33
28,17,9,29,37
28,18,9,26,40
28,19,8,25,42
28,20,8,24,43
28,21,7,24,44
28,22,7,24,44
28,23,4,23,48
28,24,2,24,49
28,25,2,18,55
28,26,2,18,55
28,27,2,17,56
28,28,2,15,58
28,29,2,11,62
28,30,1,11,63
28,31,1,11,63
28,32,1,11,63
28,33,1,10,64
28,34,1,10,64
28,35,1,9,65
28,36,1,9,65
28,37,1,8,66
28,38,0,9,66
28,39,0,8,67
28,40,0,7,68
28,41,0,7,68
28,42,0,7,68
28,43,0,5,70
28,44,0,5,70
28,45,0,4,71
28,46,0,3,72
28,47,0,3,72
28,48,0,3,72
28,49,0,3,72
28,50,0,2,73
28,51,0,1,74
28,52,0,1,74
28,53,0,1,74
28,54,0,1,74
28,55,0,1,74
28,56,0,1,74
28,57,0,1,74
28,58,0,0,75
28,59,0,0,75
28,60,0,0,75
29,0,56,1,0
29,1,55,2,0
29,2,52,5,0
29,3,50,6,1
29,4,49,6,2
29,5,49,6,2
29,6,48,7,2
29,7,45,9,3
29,8,42,11,4
29,9,38,14,5
29,10,34,15,8
29,11,32,14,11
29,12,26,17,14
29,13,21,21,15
29,14,16,26,15
29,15,14,24,19
29,16,13,21,23
29,17,10,23,24
29,18,10,21,26
29,19,7,21,29
29,20,6,21,30
29,21,6,19,32
29,22,4,19,34
29,23,3,19,35
29,24,3,19,35
29,25,3,18,36
29,26,3,14,40
29,27,3,12,42
29,28,3,11,43
29,29,3,10,44
29,30,1,12,44
29,31,1,10,46
29,32,1,9,47
29,33,1,8,48
29,34,1,7,49
29,35,1,5,51
29,36,1,5,51
29,37,1,5,51
29,38,1,5,51
29,39,1,5,51
29,40,1,5,51
29,41,1,4,52
29,42,1,4,52
29,43,1,4,52
29,44,1,1,55
29,45,1,1,55
29,46,1,1,55
29,47,1,0,56
29,48,1,0,56
29,49,1,0,56
29,50,1,0,56
29,51,1,0,56
29,52,1,0,56
29,53,1,0,56
29,54,1,0,56
29,55,1,0,56
29,56,1,0,56
29,57,1,0,56
29,58,1,0,56
29,59,1,0,56
29,60,1,0,56
30,0,66,3,0
30,1,65,4,0
30,2,62,7,0
30,3,60,9,0
30,4,59,7,3
30,5,57,8,4
30,6,55,10,4
30,7,53,11,5
30,8,48,15,6
30,9,43,17,9
30,10,36,23,10
30,11,31,25,13
30,12,26,29,14
30,13,22,31,16
30,14,18,33,18
30,15,16,30,23
30,16,12,32,25
30,17,9,33,27
30,18,5,34,30
30,19,4,31,34
30,20,4,29,36
30,21,1,29,39
30,22,1,27,41
30,23,0,24,45
30,24,0,22,47
30,25,0,22,47
30,26,0,21,48
30,27,0,19,50
30,28,0,19,50
30,29,0,18,51
30,30,0,18,51
30,31,0,16,53
30,32,0,13,56
30,33,0,12,57
30,34,0,11,58
30,35,0,8,61
30,36,0,7,62
30,37,0,7,62
30,38,0,4,65
30,39,0,3,66
30,40,0,2,67
30,41,0,2,67
30,42,0,2,67
30,43,0,2,67
30,44,0,2,67
30,45,0,1,68
30,46,0,0,69
30,47,0,0,69
30,48,0,0,69
30,49,0,0,69
30,50,0,0,69
30,51,0,0,69
30,52,0,0,69
30,53,0,0,69
30,54,0,0,69
30,55,0,0,69
30,56,0,0,69
30,57,0,0,69
30,58,0,0,69
30,59,0,0,69
30,60,0,0,69
31,0,54,4,0
31,1,53,5,0
31,2,52,5,1
31,3,51,3,4
31,4,50,4,4
31,5,47,7,4
31,6,44,10,4
31,7,41,11,6
31,8,39,12,7
31,9,36,14,8
31,10,32,17,9
31,11,27,19,12
31,12,25,19,14
31,13,24,16,18
31,14,23,17,18
31,15,21,15,22
31,16,18,16,24
31,17,17,16,25
31,18,16,16,26
31,19,15,15,28
31,20,14,14,30
31,21,12,14,32
31,22,10,15,33
31,23,8,14,36
31,24,8,13,37
31,25,8,13,37
31,26,8,11,39
31,27,8,10,40
31,28,6,12,40
31,29,5,11,42
31,30,5,11,42
31,31,4,10,44
31,32,4,9,45
31,33,4,8,46
31,34,4,5,49
31,35,4,4,50
31,36,4,4,50
31,37,4,4,50
31,38,4,4,50
31,39,4,4,50
31,40,4,4,50
31,41,3,5,50
31,42,3,5,50
31,43,3,3,52
31,44,3,1,54
31,45,3,1,54
31,46,3,0,55
31,47,3,0,55
31,48,3,0,55
31,49,3,0,55
31,50,3,0,55
31,51,3,0,55
31,52,3,0,55
31,53,3,0,55
31,54,3,0,55
31,55,3,0,55
31,56,3,0,55
31,57,3,0,55
31,58,3,0,55
31,59,3,0,55
31,60,3,0,55
32,0,71,2,0
32,1,71,2,0
32,2,71,2,0
32,3,67,6,0
32,4,65,8,0
32,5,61,12,0
32,6,56,16,1
32,7,51,19,3
32,8,43,26,4
32,9,36,29,8
32,10,27,36,10
32,11,23,40,10
32,12,16,47,10
32,13,8,52,13
32,14,4,52,17
32,15,3,48,22
32,16,2,42,29
32,17,2,40,31
32,18,2,37,34
32,19,2,34,37
32,20,1,31,41
32,21,1,28,44
32,22,1,27,45
32,23,1,24,48
32,24,1,22,50
32,25,1,20,52
32,26,1,19,53
32,27,1,15,57
32,28,1,13,59
32,29,1,12,60
32,30,1,11,61
32,31,1,9,63
32,32,1,8,64
32,33,1,7,65
32,34,1,6,66
32,35,1,6,66
32,36,1,6,66
32,37,1,6,66
32,38,1,5,67
32,39,1,4,68
32,40,1,3,69
32,41,1,3,69
32,42,1,3,69
32,43,1,3,69
32,44,1,2,70
32,45,1,2,70
32,46,1,2,70
32,47,1,2,70
32,48,1,2,70
32,49,1,2,70
32,50,1,2,70
32,51,1,2,70
32,52,1,1,71
32,53,1,1,71
32,54,1,0,72
32,55,1,0,72
32,56,1,0,72
32,57,1,0,72
32,58,1,0,72
32,59,1,0,72
32,60,1,0,72
33,0,85,1,0
33,1,84,2,0
33,2,81,5,0
33,3,81,4,1
33,4,80,4,2
33,5,79,4,3
33,6,77,6,3
33,7,74,9,3
33,8,71,12,3
33,9,65,18,3
33,10,59,21,6
33,11,52,25,9
33,12,45,29,12
33,13,39,33,14
33,14,34,35,17
33,15,25,36,25
33,16,22,35,29
33,17,17,34,35
33,18,17,29,40
33,19,15,26,45
33,20,14,24,48
33,21,9,29,48
33,22,7,29,50
33,23,6,26,54
33,24,5,26,55
33,25,4,25,57
33,26,3,23,60
33,27,3,19,64
33,28,3,17,66
33,29,3,15,68
33,30,3,14,69
33,31,3,12,71
33,32,3,10,73
33,33,3,10,73
33,34,3,9,74
33,35,3,9,74
33,36,2,8,76
33,37,2,7,77
33,38,2,7,77
33,39,2,7,77
33,40,2,7,77
33,41,2,7,77
33,42,1,8,77
33,43,1,8,77
33,44,1,7,78
33,45,1,7,78
33,46,1,6,79
33,47,1,6,79
33,48,1,6,79
33,49,1,5,80
33,50,1,5,80
33,51,1,5,80
33,52,0,5,81
33,53,0,4,82
33,54,0,3,83
33,55,0,3,83
33,56,0,3,83
33,57,0,1,85
33,58,0,1,85
33,59,0,0,86
33,60,0,0,86
34,0,85,1,0
34,1,85,1,0
34,2,85,1,0
34,3,85,1,0
34,4,84,2,0
34,5,84,2,0
34,6,84,2,0
34,7,83,3,0
34,8,81,4,1
34,9,80,3,3
34,10,77,6,3
34,11,73,8,5
34,12,71,9,6
34,13,69,10,7
34,14,67,11,8
34,15,64,13,9
34,16,56,19,11
34,17,49,24,13
34,18,43,26,17
34,19,38,30,18
34,20,25,41,20
34,21,19,44,23
34,22,17,42,27
34,23,12,44,30
34,24,10,43,33
34,25,7,44,35
34,26,5,41,40
34,27,4,38,44
34,28,3,36,47
34,29,3,30,53
34,30,3,25,58
34,31,3,21,62
34,32,3,19,64
34,33,2,18,66
34,34,1,16,69
34,35,1,12,73
34,36,1,11,74
34,37,1,11,74
34,38,1,10,75
34,39,1,10,75
34,40,1,9,76
34,41,1,9,76
34,42,1,8,77
34,43,1,7,78
34,44,1,7,78
34,45,1,6,79
34,46,1,6,79
34,47,1,6,79
34,48,1,5,80
34,49,1,4,81
34,50,1,3,82
34,51,1,2,83
34,52,1,2,83
34,53,1,1,84
34,54,1,1,84
34,55,1,1,84
34,56,1,1,84
34,57,1,1,84
34,58,1,1,84
34,59,1,1,84
34,60,1,1,84
35,0,61,2,0
35,1,60,3,0
35,2,60,3,0
35,3,58,5,0
35,4,55,8,0
35,5,48,14,1
35,6,46,15,2
35,7,39,22,2
35,8,33,24,6
35,9,29,27,7
35,10,26,28,9
35,11,23,29,11
35,12,18,32,13
35,13,15,34,14
35,14,9,37,17
35,15,7,36,20
35,16,6,34,23
35,17,5,32,26
35,18,5,27,31
35,19,4,23,36
35,20,4,20,39
35,21,4,19,40
35,22,4,15,44
35,23,3,13,47
35,24,3,11,49
35,25,3,8,52
35,26,1,9,53
35,27,1,9,53
35,28,0,10,53
35,29,0,7,56
35,30,0,7,56
35,31,0,5,58
35,32,0,5,58
35,33,0,5,58
35,34,0,5,58
35,35,0,4,59
35,36,0,4,59
35,37,0,3,60
35,38,0,3,60
35,39,0,3,60
35,40,0,3,60
35,41,0,3,60
35,42,0,3,60
35,43,0,2,61
35,44,0,2,61
35,45,0,2,61
35,46,0,2,61
35,47,0,2,61
35,48,0,2,61
35,49,0,2,61
35,50,0,2,61
35,51,0,2,61
35,52,0,2,61
35,53,0,2,61
35,54,0,2,61
35,55,0,2,61
35,56,0,2,61
35,57,0,2,61
35,58,0,1,62
35,59,0,1,62
35,60,0,1,62
36,0,68,4,0
36,1,67,4,1
36,2,66,5,1
36,3,65,6,1
36,4,62,9,1
36,5,57,14,1
36,6,47,23,2
36,7,42,27,3
36,8,34,35,3
36,9,30,35,7
36,10,20,41,11
36,11,14,43,15
36,12,10,40,22
36,13,8,38,26
36,14,5,38,29
36,15,3,36,33
36,16,1,34,37
36,17,0,34,38
36,18,0,30,42
36,19,0,27,45
36,20,0,24,48
36,21,0,21,51
36,22,0,18,54
36,23,0,18,54
36,24,0,16,56
36,25,0,15,57
36,26,0,11,61
36,27,0,11,61
36,28,0,9,63
36,29,0,9,63
36,30,0,9,63
36,31,0,9,63
36,32,0,9,63
36,33,0,7,65
36,34,0,5,67
36,35,0,4,68
36,36,0,4,68
36,37,0,3,69
36,38,0,3,69
36,39,0,3,69
36,40,0,2,70
36,41,0,2,70
36,42,0,2,70
36,43,0,2,70
36,44,0,1,71
36,45,0,1,71
36,46,0,1,71
36,47,0,1,71
36,48,0,1,71
36,49,0,1,71
36,50,0,1,71
36,51,0,1,71
36,52,0,1,71
36,53,0,1,71
36,54,0,1,71
36,55,0,0,72
36,56,0,0,72
36,57,0,0,72
36,58,0,0,72
36,59,0,0,72
36,60,0,0,72
37,0,91,2,0
37,1,91,1,1
37,2,91,1,1
37,3,91,1,1
37,4,91,1,1
37,5,89,3,1
37,6,88,4,1
37,7,86,6,1
37,8,81,10,2
37,9,77,14,2
37,10,74,17,2
37,11,66,22,5
37,12,60,27,6
37,13,53,32,8
37,14,42,40,11
37,15,37,39,17
37,16,32,39,22
37,17,25,42,26
37,18,20,41,32
37,19,15,43,35
37,20,10,43,40
37,21,8,43,42
37,22,4,46,43
37,23,3,41,49
37,24,3,34,56
37,25,2,33,58
37,26,2,28,63
37,27,2,28,63
37,28,2,27,64
37,29,2,24,67
37,30,2,19,72
37,31,2,17,74
37,32,1,17,75
37,33,1,15,77
37,34,1,15,77
37,35,1,15,77
37,36,1,15,77
37,37,1,14,78
37,38,0,13,80
37,39,0,12,81
37,40,0,10,83
37,41,0,9,84
37,42,0,9,84
37,43,0,7,86
37,44,0,7,86
37,45,0,7,86
37,46,0,6,87
37,47,0,6,87
37,48,0,5,88
37,49,0,3,90
37,50,0,1,92
37,51,0,1,92
37,52,0,1,92
37,53,0,1,92
37,54,0,0,93
37,55,0,0,93
37,56,0,0,93
37,57,0,0,93
37,58,0,0,93
37,59,0,0,93
37,60,0,0,93
38,0,60,5,0
38,1,56,8,1
38,2,52,12,1
38,3,48,15,2
38,4,43,18,4
38,5,36,23,6
38,6,29,25,11
38,7,24,28,13
38,8,18,34,13
38,9,15,33,17
38,10,13,29,23
38,11,10,27,28
38,12,8,27,30
38,13,7,26,32
38,14,5,25,35
38,15,4,22,39
38,16,3,21,41
38,17,3,18,44
38,18,2,18,45
38,19,2,15,48
38,20,2,12,51
38,21,2,11,52
38,22,2,11,52
38,23,2,10,53
38,24,2,9,54
38,25,2,9,54
38,26,2,9,54
38,27,2,8,55
38,28,2,8,55
38,29,2,6,57
38,30,2,6,57
38,31,2,4,59
38,32,2,4,59
38,33,2,4,59
38,34,2,4,59
38,35,1,5,59
38,36,1,5,59
38,37,1,4,60
38,38,1,3,61
38,39,1,2,62
38,40,1,2,62
38,41,1,2,62
38,42,1,1,63
38,43,1,1,63
38,44,1,0,64
38,45,1,0,64
38,46,1,0,64
38,47,1,0,64
38,48,1,0,64
38,49,1,0,64
38,50,1,0,64
38,51,1,0,64
38,52,1,0,64
38,53,1,0,64
38,54,1,0,64
38,55,1,0,64
38,56,1,0,64
38,57,1,0,64
38,58,1,0,64
38,59,1,0,64
38,60,1,0,64
39,0,50,4,0
39,1,49,5,0
39,2,45,8,1
39,3,42,11,1
39,4,39,13,2
39,5,37,13,4
39,6,35,15,4
39,7,31,17,6
39,8,25,20,9
39,9,24,20,10
39,10,18,25,11
39,11,17,24,13
39,12,15,21,18
39,13,12,23,19
39,14,9,20,25
39,15,6,23,25
39,16,4,22,28
39,17,3,20,31
39,18,1,19,34
39,19,1,17,36
39,20,1,16,37
39,21,1,14,39
39,22,0,14,40
39,23,0,10,44
39,24,0,9,45
39,25,0,9,45
39,26,0,9,45
39,27,0,9,45
39,28,0,7,47
39,29,0,7,47
39,30,0,7,47
39,31,0,7,47
39,32,0,6,48
39,33,0,6,48
39,34,0,4,50
39,35,0,3,51
39,36,0,2,52
39,37,0,2,52
39,38,0,2,52
39,39,0,1,53
39,40,0,1,53
39,41,0,1,53
39,42,0,1,53
39,43,0,1,53
39,44,0,1,53
39,45,0,1,53
39,46,0,1,53
39,47,0,1,53
39,48,0,1,53
39,49,0,1,53
39,50,0,1,53
39,51,0,1,53
39,52,0,1,53
39,53,0,0,54
39,54,0,0,54
39,55,0,0,54
39,56,0,0,54
39,57,0,0,54
39,58,0,0,54
39,59,0,0,54
39,60,0,0,54
40,0,80,1,0
40,1,80,1,0
40,2,80,1,0
40,3,80,1,0
40,4,80,1,0
40,5,78,3,0
40,6,78,2,1
40,7,76,4,1
40,8,73,7,1
40,9,70,10,1
40,10,65,15,1
40,11,61,15,5
40,12,57,19,5
40,13,51,19,11
40,14,46,23,12
40,15,37,28,16
40,16,28,36,17
40,17,25,32,24
40,18,22,33,26
40,19,17,33,31
40,20,16,30,35
40,21,14,31,36
40,22,13,26,42
40,23,11,24,46
40,24,9,22,50
40,25,8,20,53
40,26,7,19,55
40,27,6,17,58
40,28,5,17,59
40,29,3,18,60
40,30,2,17,62
40,31,2,16,63
40,32,2,16,63
40,33,1,14,66
40,34,1,11,69
40,35,1,10,70
40,36,1,9,71
40,37,1,9,71
40,38,1,8,72
40,39,1,8,72
40,40,1,7,73
40,41,1,7,73
40,42,1,7,73
40,43,1,6,74
40,44,1,6,74
40,45,1,5,75
40,46,0,6,75
40,47,0,5,76
40,48,0,5,76
40,49,0,5,76
40,50,0,3,78
40,51,0,3,78
40,52,0,2,79
40,53,0,2,79
40,54,0,2,79
40,55,0,2,79
40,56,0,2,79
40,57,0,2,79
40,58,0,2,79
40,59,0,1,80
40,60,0,1,80
41,0,92,1,0
41,1,92,1,0
41,2,92,0,1
41,3,92,0,1
41,4,92,0,1
41,5,92,0,1
41,6,92,0,1
41,7,92,0,1
41,8,92,0,1
41,9,92,0,1
41,10,92,0,1
41,11,92,0,1
41,12,92,0,1
41,13,92,0,1
41,14,92,0,1
41,15,92,0,1
41,16,92,0,1
41,17,92,0,1
41,18,92,0,1
41,19,92,0,1
41,20,92,0,1
41,21,92,0,1
41,22,92,0,1
41,23,92,0,1
41,24,92,0,1
41,25,92,0,1
41,26,92,0,1
41,27,92,0,1
41,28,92,0,1
41,29,92,0,1
41,30,92,0,1
41,31,92,0,1
41,32,92,0,1
41,33,92,0,1
41,34,92,0,1
41,35,92,0,1
41,36,92,0,1
41,37,92,0,1
41,38,92,0,1
41,39,92,0,1
41,40,92,0,1
41,41,92,0,1
41,42,92,0,1
41,43,92,0,1
41,44,92,0,1
41,45,92,0,1
41,46,92,0,1
41,47,92,0,1
41,48,92,0,1
41,49,92,0,1
41,50,92,0,1
41,51,92,0,1
41,52,92,0,1
41,53,92,0,1
41,54,92,0,1
41,55,92,0,1
41,56,92,0,1
41,57,92,0,1
41,58,92,0,1
41,59,92,0,1
41,60,92,0,1
42,0,67,5,0
42,1,65,6,1
42,2,65,4,3
42,3,62,7,3
42,4,60,9,3
42,5,60,7,5
42,6,60,5,7
42,7,59,6,7
42,8,56,9,7
42,9,49,16,7
42,10,47,18,7
42,11,39,21,12
42,12,35,22,15
42,13,28,26,18
42,14,26,28,18
42,15,22,30,20
42,16,20,28,24
42,17,18,27,27
42,18,15,25,32
42,19,15,20,37
42,20,12,21,39
42,21,10,22,40
42,22,8,23,41
42,23,7,23,42
42,24,7,23,42
42,25,4,22,46
42,26,3,20,49
42,27,3,20,49
42,28,3,18,51
42,29,2,17,53
42,30,2,16,54
42,31,2,14,56
42,32,1,14,57
42,33,1,14,57
42,34,1,11,60
42,35,1,6,65
42,36,1,6,65
42,37,0,6,66
42,38,0,5,67
42,39,0,4,68
42,40,0,4,68
42,41,0,4,68
42,42,0,3,69
42,43,0,2,70
42,44,0,1,71
42,45,0,1,71
42,46,0,1,71
42,47,0,1,71
42,48,0,1,71
42,49,0,1,71
42,50,0,1,71
42,51,0,1,71
42,52,0,1,71
42,53,0,1,71
42,54,0,1,71
42,55,0,1,71
42,56,0,1,71
42,57,0,1,71
42,58,0,1,71
42,59,0,1,71
42,60,0,1,71
43,0,63,4,0
43,1,58,8,1
43,2,50,15,2
43,3,43,21,3
43,4,39,21,7
43,5,34,23,10
43,6,27,29,11
43,7,24,27,16
43,8,20,30,17
43,9,14,35,18
43,10,13,34,20
43,11,10,34,23
43,12,7,33,27
43,13,7,30,30
43,14,4,30,33
43,15,4,26,37
43,16,3,26,38
43,17,2,25,40
43,18,2,23,42
43,19,1,22,44
43,20,1,17,49
43,21,1,17,49
43,22,0,16,51
43,23,0,14,53
43,24,0,12,55
43,25,0,10,57
43,26,0,10,57
43,27,0,8,59
43,28,0,7,60
43,29,0,6,61
43,30,0,5,62
43,31,0,5,62
43,32,0,5,62
43,33,0,4,63
43,34,0,4,63
43,35,0,4,63
43,36,0,3,64
43,37,0,3,64
43,38,0,2,65
43,39,0,2,65
43,40,0,2,65
43,41,0,2,65
43,42,0,2,65
43,43,0,2,65
43,44,0,2,65
43,45,0,2,65
43,46,0,1,66
43,47,0,1,66
43,48,0,1,66
43,49,0,1,66
43,50,0,1,66
43,51,0,0,67
43,52,0,0,67
43,53,0,0,67
43,54,0,0,67
43,55,0,0,67
43,56,0,0,67
43,57,0,0,67
43,58,0,0,67
43,59,0,0,67
43,60,0,0,67
44,0,81,1,0
44,1,80,2,0
44,2,78,4,0
44,3,76,6,0
44,4,69,13,0
44,5,66,14,2
44,6,61,16,5
44,7,58,17,7
44,8,52,22,8
44,9,46,25,11
44,10,33,34,15
44,11,28,36,18
44,12,26,32,24
44,13,19,37,26
44,14,12,39,31
44,15,10,37,35
44,16,8,33,41
44,17,5,31,46
44,18,4,28,50
44,19,4,24,54
44,20,2,23,57
44,21,1,18,63
44,22,1,17,64
44,23,1,14,67
44,24,1,14,67
44,25,1,13,68
44,26,1,11,70
44,27,1,10,71
44,28,1,9,72
44,29,1,8,73
44,30,1,7,74
44,31,1,7,74
44,32,1,6,75
44,33,1,6,75
44,34,1,5,76
44,35,1,4,77
44,36,1,4,77
44,37,1,4,77
44,38,1,4,77
44,39,1,4,77
44,40,1,2,79
44,41,1,2,79
44,42,1,2,79
44,43,1,2,79
44,44,1,2,79
44,45,1,1,80
44,46,1,1,80
44,47,1,1,80
44,48,1,1,80
44,49,1,1,80
44,50,1,1,80
44,51,1,1,80
44,52,1,1,80
44,53,1,1,80
44,54,1,1,80
44,55,1,1,80
44,56,1,1,80
44,57,1,1,80
44,58,1,1,80
44,59,1,1,80
44,60,1,0,81
45,0,82,4,0
45,1,80,6,0
45,2,77,8,1
45,3,74,10,2
45,4,71,11,4
45,5,67,14,5
45,6,64,15,7
45,7,60,18,8
45,8,54,20,12
45,9,50,22,14
45,10,38,33,15
45,11,32,36,18
45,12,25,40,21
45,13,19,41,26
45,14,11,45,30
45,15,9,40,37
45,16,8,37,41
45,17,7,32,47
45,18,6,31,49
45,19,6,27,53
45,20,5,22,59
45,21,4,22,60
45,22,4,20,62
45,23,4,19,63
45,24,4,16,66
45,25,4,16,66
45,26,4,16,66
45,27,4,14,68
45,28,4,13,69
45,29,3,11,72
45,30,3,7,76
45,31,3,4,79
45,32,3,4,79
45,33,3,4,79
45,34,3,3,80
45,35,3,3,80
45,36,3,2,81
45,37,3,2,81
45,38,3,0,83
45,39,3,0,83
45,40,3,0,83
45,41,3,0,83
45,42,3,0,83
45,43,3,0,83
45,44,3,0,83
45,45,3,0,83
45,46,3,0,83
45,47,3,0,83
45,48,3,0,83
45,49,3,0,83
45,50,3,0,83
